Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
TSLA,11/22/10,31.57,33.45,31.50,33.40,1529622,2.41,7.78%
TSLA,11/19/10,30.16,31.37,29.70,30.99,1150494,1.10,3.68%
TSLA,11/18/10,30.67,30.74,28.92,29.89,956048,0.40,1.36%
TSLA,11/17/10,30.20,30.75,28.61,29.49,749941,-0.18,-0.61%
TSLA,11/16/10,31.00,31.40,28.42,29.67,1347531,-1.13,-3.67%
TSLA,11/15/10,30.22,32.94,30.22,30.80,2622898,0.96,3.22%
TSLA,11/12/10,28.25,30.50,28.07,29.84,2729169,1.80,6.44%
TSLA,11/11/10,28.60,29.10,27.33,28.04,1944794,-1.33,-4.51%
TSLA,11/10/10,24.48,29.97,24.05,29.36,3060438,4.73,19.20%
TSLA,11/09/10,25.00,25.69,24.05,24.63,956349,-0.35,-1.40%
TSLA,11/08/10,24.50,25.00,24.03,24.98,509475,0.54,2.21%
TSLA,11/05/10,24.87,24.97,23.72,24.44,1010946,-0.46,-1.85%
TSLA,11/04/10,22.60,25.33,22.15,24.90,1873483,3.13,14.38%
TSLA,11/03/10,21.28,22.50,21.16,21.77,372599,0.52,2.45%
TSLA,11/02/10,21.68,21.88,21.05,21.25,322465,-0.16,-0.75%
TSLA,11/01/10,21.94,22.75,21.31,21.41,455784,-0.43,-1.97%
TSLA,10/29/10,21.14,21.85,21.05,21.84,280682,0.65,3.07%
TSLA,10/28/10,21.39,21.50,20.96,21.19,224190,0.19,0.90%
TSLA,10/27/10,21.25,21.38,20.65,21.00,356500,0.15,0.72%
TSLA,10/25/10,20.94,20.98,20.73,20.85,118414,0.13,0.63%
TSLA,10/22/10,20.68,20.93,20.55,20.72,161021,-0.03,-0.14%
TSLA,10/21/10,20.61,20.95,20.45,20.75,417099,0.10,0.48%
TSLA,10/20/10,20.16,20.69,20.04,20.65,312444,0.60,2.99%
TSLA,10/19/10,20.20,20.41,20.00,20.05,245127,-0.18,-0.89%
TSLA,10/18/10,20.52,20.64,20.22,20.23,162729,-0.31,-1.51%
