Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
LMT,03/13/18,334.78,335.91,332.08,333.46,1622086,0.36,0.11%
LMT,03/12/18,341.00,341.35,333.04,333.10,2282914,-7.39,-2.17%
LMT,03/09/18,341.78,342.56,338.08,340.49,1568565,-1.29,-0.38%
LMT,03/08/18,343.12,343.66,339.34,341.78,1048157,-0.42,-0.12%
LMT,03/07/18,,343.19,334.10,342.20,1350909,2.70,0.80%
LMT,03/06/18,342.90,343.99,337.95,339.50,1304273,-2.86,-0.84%
LMT,03/05/18,339.83,342.78,337.62,342.36,1812268,0.64,0.19%
LMT,03/02/18,337.50,342.85,335.05,341.72,1684069,2.03,0.60%
LMT,03/01/18,352.46,353.58,337.58,339.69,2306903,-12.75,-3.62%
LMT,02/28/18,357.36,359.20,352.42,352.44,988105,-5.73,-1.60%
